"RT @realmadrid: 53' ¡GOOOOOOOOOOOOOOOOOOOOOOOOOOOOL de @Cristiano! 

#RealMadrid 1-0 @Atleti

#FIFA18 | #RMDerbi https://t.co/kbtJOXG9TV",3381,0,[],"[{'id': 983002763524222976, 'id_str': '983002763524222976', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/DaRTziUWsAAqNBH.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/DaRTziUWsAAqNBH.jpg', 'url': 'https://t.co/kbtJOXG9TV', 'display_url': 'pic.twitter.com/kbtJOXG9TV', 'expanded_url': 'https://twitter.com/realmadrid/status/983003023189397506/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 500, 'h': 500, 'resize': 'fit'}, 'small': {'w': 500, 'h': 500, 'resize': 'fit'}, 'large': {'w': 500, 'h': 500, 'resize': 'fit'}}, 'source_status_id': 983003023189397506, 'source_status_id_str': '983003023189397506', 'source_user_id': 14872237, 'source_user_id_str': '14872237'}]"
"RT @realmadrid: FINAL: Galatasaray 3-2 Real Madrid (Eboué, 57’; Sneijder, 71’; Drogba, 72’ / Cristiano Ronaldo, 8’ y 92’) #halamadrid #real…",4586,0,[],
"RT @pembekupon: Günün kombinesi.

#GoguslerdenGelenKazanc
#pembekupon 💋

#bahis #iddaa #bet #marsbahis #Fenerbahçe #Arsenal #RealMadrid #Ma…",45,0,[],
"RT @interfutbol100: #LaLiga :

Con goles de Cristiano Ronaldo y Antoine Griezmann el #RealMadrid empató 1-1 con el #AtleticoDeMadrid en prá…",1,0,[],
RT @ebneuo: #HalaMadrid #RealMadrid https://t.co/mSOQlMdA9E,5,0,[],"[{'id': 983092507826446337, 'id_str': '983092507826446337', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/DaSlbV5X4AEo_HG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaSlbV5X4AEo_HG.jpg', 'url': 'https://t.co/mSOQlMdA9E', 'display_url': 'pic.twitter.com/mSOQlMdA9E', 'expanded_url': 'https://twitter.com/ebneuo/status/983092519243276288/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 540, 'h': 756, 'resize': 'fit'}, 'medium': {'w': 540, 'h': 756, 'resize': 'fit'}, 'small': {'w': 486, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 983092519243276288, 'source_status_id_str': '983092519243276288', 'source_user_id': 770015672042655744, 'source_user_id_str': '770015672042655744'}]"
RT @Net_RealMadrid: Aunque a gotas Kaká dejó muestras de su calidad en el #RealMadrid https://t.co/NwsqjMeqNu,25,0,[],"[{'id': 737808450986467329, 'id_str': '737808450986467329', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/737808450986467329/pu/img/tJgTqEk-EcSwOx8E.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/737808450986467329/pu/img/tJgTqEk-EcSwOx8E.jpg', 'url': 'https://t.co/NwsqjMeqNu', 'display_url': 'pic.twitter.com/NwsqjMeqNu', 'expanded_url': 'http://twitter.com/Futbol_Dioses/status/737808577583153152/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 386, 'h': 360, 'resize': 'fit'}, 'small': {'w': 386, 'h': 360, 'resize': 'fit'}, 'large': {'w': 386, 'h': 360, 'resize': 'fit'}}, 'source_status_id': 737808577583153152, 'source_status_id_str': '737808577583153152', 'source_user_id': 731646955005218816, 'source_user_id_str': '731646955005218816'}]"
"RT @realmadrid: 🏁 FP: #RealMadrid 1-1 @Atleti (@Cristiano 53'; Griezmann 57').
#Emirates | #RMDerbi https://t.co/EGNpH9TjRI",1824,0,[],"[{'id': 983012939509780480, 'id_str': '983012939509780480', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdD20X0AApGZ0.jpg', 'url': 'https://t.co/EGNpH9TjRI', 'display_url': 'pic.twitter.com/EGNpH9TjRI', 'expanded_url': 'https://twitter.com/realmadrid/status/983013007918845953/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'source_status_id': 983013007918845953, 'source_status_id_str': '983013007918845953', 'source_user_id': 14872237, 'source_user_id_str': '14872237'}]"
"RT @realmadriden: 🏁 FT: #RealMadrid 1-1 @atletienglish (@Cristiano 53'; Griezmann 57').

#RMDerbi | #Emirates https://t.co/hZA0geToPs",768,0,[],"[{'id': 983012982237089793, 'id_str': '983012982237089793', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/DaRdGV_W0AEi1ig.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DaRdGV_W0AEi1ig.jpg', 'url': 'https://t.co/hZA0geToPs', 'display_url': 'pic.twitter.com/hZA0geToPs', 'expanded_url': 'https://twitter.com/realmadriden/status/983013009764347904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'source_status_id': 983013009764347904, 'source_status_id_str': '983013009764347904', 'source_user_id': 452155423, 'source_user_id_str': '452155423'}]"
"RT @realmadriden: 53' GOOOOOOOOOOAL by @Cristiano!!! SIIIUUUUU!!!!

#RealMadrid 1-0 @atletienglish 

#RMDerbi | #FIFA18 https://t.co/NEanZC…",1256,0,[],
"RT @farffanntastico: Nuevas reglas del fútbol: cuando enfrentes al #RealMadrid y salgas de tu propio campo rumbo a anotar, se sancionará fu…",46,0,[],
